SampleID,X1_Ambient_Intact,X10_Ambient_Disrupted,X11_Ambient_Disrupted,X12_Ambient_Disrupted,X2_Ambient_Intact,X3_Ambient_Intact,X39_Medium_Intact,X4_Ambient_Intact,X40_Medium_Intact,X41_Medium_Intact,X42_Medium_Intact,X43_Medium_Intact,X44_Medium_Intact,X46_Medium_Disrupted,X47_Medium_Disrupted,X48_Medium_Disrupted,X49_Medium_Disrupted,X5_Ambient_Intact,X50_Medium_Disrupted,X6_Ambient_Intact,X7_Ambient_Disrupted,X77_Low_Intact,X78_Low_Intact,X79_Low_Intact,X8_Ambient_Disrupted,X80_Low_Intact,X81_Low_Intact,X82_Low_Intact,X83_Low_Disrupted,X84_Low_Disrupted,X85_Low_Disrupted,X86_Low_Disrupted,X87_Low_Disrupted,X88_Low_Disrupted,X9_Ambient_Disrupted
ASV_2246_UBA6192,0.022610622,0.01844576,0,0.028612785,0,0,0,0,0,0.029385836,0,0.036685468,0,0,0,0.017529553,0,0,0.023868057,0,0.037161482,0,0,0,0,0,0.024963919,0,0,0.016252235,0,0,0.021942168,0,0
ASV_2247_Desulfobacter,0.022610622,0,0,0,0,0,0.015966364,0.018203994,0.055559765,0,0.014600139,0,0.021872266,0,0,0,0,0,0.023868057,0.029098454,0,0,0,0,0,0,0,0.034306387,0,0,0,0,0,0,0.031921308
ASV_2248_Desulfobulbus,0.021480091,0,0,0,0,0,0.020401465,0.013652995,0.030305326,0.034025705,0,0,0,0,0,0.02057817,0.010700019,0,0.028641669,0,0,0,0,0.007026008,0.016813434,0,0,0,0,0,0,0,0.017172132,0,0.022463143
ASV_2249_Desulfobacter,0,0.011067456,0,0.01683105,0,0,0,0,0,0,0.039237873,0,0,0,0,0,0.04755564,0.066807705,0,0,0,0.157093765,0,0,0.039931906,0.041166028,0,0,0,0,0,0,0,0.029041064,0.027192225
ASV_2250_GCA-2748055,0,0,0,0.018514155,0,0,0.023062526,0,0.047983433,0,0.031025295,0,0,0,0.034985245,0,0,0,0,0,0,0,0.020729685,0.023420026,0,0,0.044466981,0,0,0,0,0,0,0,0.03546812
ASV_2251_Aquisalinus,0,0,0,0,0,0,0.002661061,0.007281598,0,0,0,0,0,0,0.021295367,0.016005244,0,0,0.03341528,0,0,0.103092784,0,0,0.021016792,0,0,0,0,0,0,0,0.029574227,0,0.007093624
ASV_2252_Unidentified Sedimenticolaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041069636,0.019053861,0,0,0.015116436,0,0.044903458,0,0.031094527,0,0.073558773,0,0,0,0.021559401,0,0,0.031095978,0,0,0.042561744
ASV_2253_UNRQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033534796,0,0,0.027846067,0,0,0,0,0.036301041,0,0,0.035105512,0,0,0.049712718,0,0,0,0,0
ASV_2254_Unidentified Bacteroidales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036597688,0,0,0,0,0.032788037,0,0,0.063970043,0,0,0,0,0,0.01049408,0,0
ASV_2255_Sulfurimonas,0.068962399,0,0.013400515,0,0,0,0.010644243,0.007281598,0.017678107,0,0.010950104,0,0,0,0.010647683,0.010670162,0,0.027836544,0.007956019,0,0.00619358,0,0.020729685,0.004684005,0.050440302,0,0.008581347,0,0.006561557,0,0,0.01399319,0.008586066,0,0.005911353
ASV_2256_Unidentified Sedimenticolaceae,0.021480091,0.019368048,0,0,0,0,0.018627425,0,0,0,0.012775121,0.022928417,0.023554748,0,0.018253171,0.011432317,0.01188891,0,0,0.008856051,0.023225926,0,0,0,0,0,0,0,0.007498922,0.018164262,0.028599211,0,0.015264117,0.016262996,0.018916331
ASV_2257_Sulfurimonas,0,0.011989744,0.030821184,0,0,0,0,0.003640799,0,0,0,0,0,0,0,0,0,0,0,0.012651502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2258_Unidentified Desulfobulbaceae,0.029393809,0,0,0,0,0,0,0,0,0,0,0.10547072,0,0.044122189,0,0.016767398,0,0,0,0,0,0,0,0,0.05464366,0,0,0,0.042181436,0,0,0,0,0,0.026009955
ASV_2259_UBA4421,0.027132747,0,0,0,0,0,0,0,0,0.017012852,0,0,0,0,0.012168781,0.012956626,0,0,0.01670764,0,0.015483951,0,0,0.03513004,0.077762132,0,0.00624098,0,0,0.011472166,0,0,0.011448088,0,0.047290827
ASV_2260_IGN16,0.006783187,0,0,0,0,0,0.015079344,0.010012197,0.025254438,0.009279738,0.026462751,0,0.018507302,0,0,0,0,0.066807705,0,0.008856051,0,0,0.025912106,0.010539012,0,0,0.029644654,0,0,0,0,0,0.007632058,0.006969855,0
ASV_2261_Desulfofustis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031204899,0,0,0,0,0,0,0,0
ASV_2263_Unidentified Lachnospiraceae,0.03052434,0,0,0.035345205,0,0,0.024836567,0,0,0,0.011862613,0,0,0.026473313,0,0,0,0,0.015116436,0,0,0,0,0.022249025,0,0,0,0,0,0,0,0,0.009540073,0.017424638,0.024827684
ASV_2265_Halobacteriovorax,0.098356208,0.010145168,0,0,0,0,0,0,0.053034321,0,0,0,0.028602194,0,0,0.012194471,0,0,0.015912038,0,0,0,0.044914317,0,0,0.020583014,0,0,0,0,0,0.034205576,0,0,0
ASV_2266_Denitrovibrio,0.02034956,0.01844576,0,0,0,0,0.018627425,0.024575392,0,0,0,0,0.015142338,0,0,0.00685939,0.01188891,0,0,0.010121201,0.010838766,0,0,0.008197009,0,0,0,0.017153194,0.009373653,0.008604124,0,0,0.01049408,0,0.013004977
ASV_2267_SURF-56,0,0.049803553,0,0,0,0,0,0.039138587,0,0,0,0,0.05888687,0,0,0.073166828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2268_Kangiella,0,0.038736097,0,0,0,0,0.023062526,0,0,0.032479082,0,0,0,0,0,0.011432317,0.013077801,0,0,0,0,0,0,0.03513004,0,0.030874521,0.014042205,0,0,0,0.183034948,0,0,0.024394494,0
ASV_2269_Unidentified Gammaproteobacteria,0,0,0.024120926,0.011781735,0,0,0,0,0,0,0.018250173,0,0,0,0.015210976,0,0.016644474,0,0,0,0,0,0,0,0,0,0.033545267,0,0.015935209,0.013384193,0,0,0.03529827,0,0
ASV_2270_S5133MH16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3092178,0,0,0.12607096,0,0,0,0,0,0,0,0,0
ASV_2272_Unidentified Desulfobacterales,0.023741154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011934029,0,0,0,0,0.019907022,0,0,0,0,0,0,0,0,0,0,0
ASV_2273_Unidentified Rhodobacteraceae,0,0.021212624,0.01876072,0,0,0,0.020401465,0.020024393,0,0.027839213,0,0,0.038697086,0,0,0.021340325,0,0,0,0.024037853,0,0,0,0,0,0,0,0.028068862,0,0.012428179,0,0,0,0,0
ASV_2274_Unidentified Gracilibacteria,0,0.01383432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019053861,0.019022256,0,0.066830561,0,0,0,0.058734107,0,0,0,0,0,0,0.035372511,0,0.024876782,0,0,0
ASV_2275_Tropicimonas,0,0.00922288,0,0,0,0,0.015966364,0,0.025254438,0,0.012775121,0,0,0,0,0.008383699,0.02377782,0,0,0,0,0.034364261,0,0,0.048338623,0.041166028,0.017942817,0,0.023434131,0.009560138,0,0,0.016218124,0.016262996,0.010640436
ASV_2276_UBA1414,0,0.005533728,0,0,0,0,0,0.013652995,0,0,0,0,0,0,0,0.004572927,0,0,0,0,0,0,0,0,0,0,0.010141592,0,0,0.006692097,0,0,0,0,0
ASV_2277_WS-7,0,0,0,0.021880365,0,0,0,0,0,0,0,0,0,0.07941994,0,0,0,0,0.031824077,0,0.054193828,0,0,0,0.102982283,0,0,0,0,0,0,0,0.034344263,0,0
ASV_2278_Desulfopila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210751797,0,0,0.169809864,0,0,0,0,0,0,0,0,0
ASV_2279_VYCW01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2658173,0,0,0,0,0,0,0,0,0,0,0
ASV_2280_Unidentified Bacteroidales,0,0.041502961,0.021440823,0.052176255,0,0,0.014192324,0,0,0.029385836,0,0.077956619,0,0,0,0,0.020211147,0,0,0,0,0,0,0,0,0,0.024963919,0,0,0,0,0.034205576,0,0,0
ASV_2281_Desulfobulbus_A,0,0.03689152,0,0.05049315,0,0.142533747,0,0,0,0.046398688,0,0,0,0.005882959,0,0.005335081,0.027344493,0,0,0,0,0,0,0.024591028,0,0,0,0,0,0.025812373,0,0,0,0,0
ASV_2282_Unidentified Vallitaleaceae,0,0.023979488,0.020100772,0.01683105,0,0,0.013305303,0,0,0.032479082,0,0,0.02523723,0,0,0.022102479,0,0,0.018298844,0,0,0,0,0,0,0,0,0,0,0,0,0.051308363,0.011448088,0,0
ASV_2283_JAADFK01,0,0.012912032,0,0.008415525,0.034013605,0,0.011531263,0.011832596,0,0.027839213,0.006387561,0,0.023554748,0,0,0.010670162,0,0,0.008751621,0.020242403,0.017032346,0,0,0,0,0,0.002340367,0.018712575,0,0,0,0,0.006678051,0.024394494,0.010640436
ASV_2284_GCA-2746365,0,0,0.022780875,0.035345205,0,0,0,0,0,0,0,0,0,0.027944053,0,0,0,0,0,0,0.021677531,0,0,0,0,0,0.021063307,0,0,0.032504469,0,0,0,0.025556136,0.010640436
ASV_2285_Mariniblastus,0,0,0,0.031978995,0,0,0,0,0,0,0,0,0.023554748,0,0,0,0,0,0.027050465,0.022772703,0,0,0,0,0,0,0.014042205,0.038984531,0,0,0,0,0,0,0
ASV_2286_Caldithrix,0,0,0,0,0,0,0.030158688,0.025485592,0,0,0,0,0,0.033827012,0,0.017529553,0,0,0,0,0,0,0,0.038643044,0,0,0.022623552,0,0,0,0,0,0.028620219,0,0.030739037
ASV_2290_JAADFK01,0.026002216,0,0,0.028612785,0,0,0.016853384,0,0,0,0,0,0,0.030885532,0,0,0.007133346,0,0.044553707,0,0,0,0,0,0.048338623,0.020583014,0,0,0,0,0,0,0,0,0.024827684
ASV_2291_Unidentified Rhodobacteraceae,0.024871685,0,0,0,0,0,0.013305303,0.024575392,0,0.027839213,0,0,0,0.007353698,0,0.01371878,0,0.027836544,0,0.035424205,0,0,0,0,0,0,0,0,0,0.013384193,0,0,0.020988161,0.034849277,0
ASV_2292_CAINDZ01,0,0.021212624,0.029481132,0,0,0,0,0,0.025254438,0,0.020075191,0,0,0,0,0.021340325,0,0,0,0.016446952,0.023225926,0,0,0,0,0,0,0,0,0,0,0.018657587,0,0,0.016551789
ASV_2293_Desulfatitalea,0.02034956,0,0,0,0,0,0.041689951,0.035497788,0,0,0,0,0,0,0,0.021340325,0,0,0.021481252,0,0,0,0,0,0,0,0.023403674,0,0,0,0,0,0,0,0
ASV_2294_GCA-2746365,0.005652656,0,0,0.031978995,0,0,0,0.008191797,0,0,0.025550243,0,0,0,0,0,0.156933612,0,0,0,0,0,0,0,0,0,0,0,0,0.012428179,0,0.020212386,0.004770037,0,0
ASV_2295_QGON01,0,0.020290336,0.008040309,0,0,0.029345183,0,0.022754992,0,0.023199344,0.004562543,0,0.021872266,0.007353698,0.015210976,0.012194471,0,0.038971161,0,0.006325751,0,0,0,0,0,0,0.003900612,0.023390719,0.009373653,0.016252235,0,0.01399319,0.01049408,0.012778068,0.011822707
ASV_2296_Unidentified Sedimenticolaceae,0,0,0,0.01346484,0,0,0.022175506,0,0.022728995,0.02629259,0.012775121,0,0,0,0,0.022864634,0,0,0,0,0.026322717,0,0.019002211,0,0.02732183,0,0,0,0,0.017208248,0.040038895,0,0,0.010454783,0.022463143
ASV_2297_LZORAL124-64-63,0,0,0,0,0,0,0,0,0,0,0.031025295,0,0,0,0,0.022864634,0.067766787,0,0,0,0,0,0,0,0,0,0,0,0.015935209,0,0,0,0.031482241,0,0
ASV_2298_Unidentified Spirochaetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024337562,0.035059105,0,0,0,0,0.038709877,0,0,0,0,0,0.011701837,0,0.056241915,0.017208248,0,0.032650777,0.021942168,0,0
ASV_2299_Thiodiazotropha,0,0.012912032,0,0.02692968,0,0.054498197,0,0,0,0,0.031025295,0,0,0,0.027379757,0.010670162,0,0,0.009547223,0,0,0,0,0,0.025220151,0,0,0.014034431,0.024371497,0.011472166,0,0.035760374,0,0,0
ASV_2300_Unidentified Gammaproteobacteria,0,0,0,0,0,0,0.019514445,0.024575392,0,0.051038557,0.031937803,0,0,0,0.036506343,0,0,0,0,0.031628754,0,0,0,0,0.021016792,0,0,0,0,0,0,0,0,0,0.021280872
ASV_2301_DTGY01,0,0,0,0,0,0,0,0,0,0,0.020075191,0,0,0,0.030421952,0.028961869,0.043988967,0,0.012729631,0,0,0,0.04145937,0,0,0,0,0,0.029058323,0,0,0,0,0,0.041379473
ASV_2302_BMS3Bbin01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046844676,0,0,0,0,0
ASV_2304_Unidentified DEV007,0.027132747,0.020290336,0,0,0,0,0.020401465,0.042779386,0,0,0.021900208,0,0,0.020590355,0,0,0.013077801,0,0,0,0,0,0,0,0,0,0,0.021831337,0,0.019120276,0,0,0,0.026717779,0
ASV_2305_Unidentified UBA9160,0.021480091,0,0,0.025246575,0.046768707,0,0,0,0,0.020106098,0,0,0,0.029414793,0,0.024388943,0.01188891,0,0.015116436,0.021507553,0.017032346,0,0,0.014052016,0,0,0,0.023390719,0.007498922,0,0,0,0,0,0
ASV_2306_Halarcobacter,0.012435842,0.007378304,0,0,0,0.054498197,0.014192324,0.006371398,0,0,0.014600139,0,0.018507302,0,0.010647683,0.007621545,0,0,0,0.021507553,0,0,0,0,0,0.030874521,0.011701837,0.021831337,0,0,0,0,0,0.015101353,0.018916331
ASV_2307_S5133MH16,0,0.022134912,0.01876072,0,0,0,0.015966364,0,0,0,0.012775121,0,0,0.014707396,0,0.019816016,0,0,0,0.012651502,0.013935556,0,0,0.016394019,0,0,0,0,0,0,0,0.029541179,0,0.027879422,0
ASV_2308_Unidentified Bacteria,0,0.019368048,0.033501286,0,0,0,0,0.03094679,0,0,0,0,0.026919712,0,0,0.017529553,0,0,0,0,0.023225926,0,0,0,0,0,0,0.046781437,0,0,0.051478579,0,0,0,0
ASV_2309_Methyloceanibacter,0,0.016601184,0,0,0.017006803,0.029345183,0.010644243,0.026395791,0.012627219,0.021652721,0.004562543,0,0.006729928,0,0.012168781,0.00685939,0.01188891,0,0,0.007590901,0.012387161,0,0.003454947,0.009368011,0,0,0,0.015593812,0.007498922,0,0.022879369,0.003109598,0.009540073,0.024394494,0.008275895
ASV_2310_Marinobacter,0,0,0.042881647,0.018514155,0,0.037729521,0,0.015473395,0,0,0.012775121,0,0,0,0,0.015243089,0,0,0,0,0.09135531,0,0,0,0,0,0,0,0,0.028680414,0,0.017102788,0,0,0
ASV_2311_Oceanispirochaeta,0,0,0.013400515,0,0.034013605,0.04192169,0,0.020934593,0.020203551,0.020106098,0.005475052,0,0,0,0,0.003810772,0.013077801,0.033403853,0,0.021507553,0,0,0,0.010539012,0.014711755,0.010291507,0.003900612,0.006237525,0,0.010516152,0,0,0.006678051,0.018586281,0
ASV_2312_Terasakiella,0,0,0.008040309,0,0,0,0.006209142,0.013652995,0,0.035572328,0,0,0.035332122,0,0,0.022864634,0,0,0,0.020242403,0.034064692,0,0,0.01756502,0,0,0,0,0,0,0,0,0,0.008131498,0.027192225
ASV_2313_Halodesulfovibrio,0,0,0,0,0,0,0,0,0,0,0.055663029,0,0,0,0.097350248,0,0,0,0.009547223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033390256,0.012778068,0.046108556
ASV_2314_Haliangium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078457089,0,0,0.120918984,0,0,0,0,0,0,0,0
ASV_2316_Desulfotignum,0,0,0.036181389,0,0,0,0.031932728,0,0,0,0.037412855,0,0,0.052946627,0,0,0,0,0,0,0,0,0,0.050353057,0,0,0,0,0,0,0,0,0,0,0
ASV_2317_SZUA-217,0,0,0,0,0,0,0.023062526,0.020934593,0,0,0.012775121,0,0.028602194,0,0,0,0,0,0,0.024037853,0,0,0,0,0,0,0.014822327,0.042103293,0,0.009560138,0,0.037315173,0,0,0
ASV_2318_Unidentified Bacteroidales,0,0,0,0,0,0,0.009757223,0.009101997,0,0,0,0,0.023554748,0,0,0.015243089,0.014266692,0.077942323,0,0,0,0,0,0,0.058847019,0,0,0,0.040306706,0,0,0.01399319,0.017172132,0,0.029556767
ASV_2319_TMED27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022102479,0.014266692,0,0,0,0,0,0.233208955,0,0,0,0,0,0,0,0,0.054417961,0,0.011616426,0
ASV_2320_Unidentified Rhodobacteraceae,0.092703552,0,0.006700257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012881015,0,0,0,0,0,0,0,0,0,0,0.10522209
ASV_2321_Vibrio,0.037307527,0,0,0.04039452,0,0,0.023062526,0,0,0,0.020987699,0,0,0.030885532,0.039548538,0,0,0,0.035006484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027192225
ASV_2322_JAAZBV01,0.02034956,0,0.006700257,0,0,0,0,0,0,0.029385836,0.019162682,0,0,0,0.030421952,0,0,0,0,0.018977253,0.020129136,0,0,0.021078024,0,0,0.024963919,0,0,0.008604124,0,0,0,0.006969855,0.011822707
ASV_2323_Unidentified UBA4665,0,0,0.029481132,0,0,0,0,0.017293794,0,0,0,0,0,0,0,0,0,0,0,0,0.227614078,0,0,0,0,0,0,0,0,0.014340207,0,0,0,0,0
ASV_2326_Marinobacter,0,0.026746352,0,0,0,0,0,0,0,0,0,0,0,0.032356272,0,0.032010487,0,0,0.023868057,0.037954505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2327_UBA1844,0,0.008300592,0,0,0,0.029345183,0,0,0,0.012372984,0.003650035,0,0.020189784,0.008824438,0.009126586,0.009145853,0,0,0.004773611,0,0.00619358,0,0,0.015223017,0,0,0,0,0.015935209,0.014340207,0,0.046643967,0.016218124,0.024394494,0.022463143
ASV_2328_Unidentified Bacteria,0,0,0,0,0,0,0,0.046420185,0,0,0.040150381,0,0,0,0,0.018291707,0,0,0,0.025303003,0.029419507,0,0,0,0.039931906,0,0,0,0,0,0,0,0,0,0
ASV_2329_Cyanobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032772642,0,0,0,0,0,0,0,0,0,0,0.014822327,0,0,0,0,0,0,0,0
ASV_2331_Unidentified Desulfobacterota,0,0.010145168,0.028141081,0,0,0,0,0,0,0,0.010950104,0,0,0,0.02585866,0,0,0,0,0.027833304,0,0,0,0,0.023118472,0,0,0,0,0,0,0,0,0,0.01773406
ASV_2332_Unidentified Bacteria,0,0,0,0,0,0,0.019514445,0.016383595,0.088390535,0,0.009125087,0,0.01682482,0,0,0.006097236,0.005944455,0,0,0,0,0,0,0,0,0.023155891,0.014042205,0,0,0,0,0,0,0,0
ASV_2333_Unidentified Rhodobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083141094,0,0,0,0,0,0,0,0,0.107802826,0.039495847,0
ASV_2334_Unidentified Campylobacterales,0,0.019368048,0.017420669,0,0,0,0.010644243,0.016383595,0,0.017012852,0.009125087,0,0,0,0,0.011432317,0,0,0.009547223,0,0,0,0,0,0,0,0.011701837,0.020271956,0,0.008604124,0,0,0,0,0
ASV_2335_Ruegeria_B,0,0,0,0,0,0,0.021288486,0,0,0,0,0,0,0,0.024337562,0,0,0,0.031824077,0,0,0,0,0.049182056,0,0,0.046807349,0,0,0,0,0,0,0,0
ASV_2336_Hydrogenophaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177929795,0,0,0.293307948,0,0,0,0,0,0,0,0,0
ASV_2337_Thiosymbion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050353057,0,0,0,0,0,0,0,0,0,0,0
ASV_2339_Unidentified Spirochaetia,0,0.007378304,0,0,0,0,0,0.021844793,0.030305326,0,0.035587838,0,0,0,0.039548538,0.011432317,0,0,0.010342825,0,0.017032346,0,0,0,0.05674534,0,0,0,0.012185748,0,0,0,0.007632058,0,0.023645413
ASV_2340_S5133MH16,0.02034956,0.030435504,0,0.02692968,0,0,0,0,0,0,0,0.032099784,0,0.029414793,0,0,0,0.072375014,0,0.024037853,0.009290371,0,0,0.025762029,0.021016792,0,0,0,0.011248383,0,0,0,0,0,0
ASV_2341_Mor1,0.014696905,0.014756608,0.024120926,0,0,0,0.020401465,0.019114194,0,0.018559475,0,0.041271151,0,0,0,0.018291707,0.015455583,0,0.015116436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012402095,0.012778068,0
ASV_2342_JAAAOM01,0.009044249,0.011989744,0.040201544,0,0.029761905,0,0.007983182,0.020024393,0,0.012372984,0,0,0,0,0,0.016767398,0,0,0,0,0.015483951,0,0,0.005855007,0,0,0.003900612,0.031187625,0,0,0,0.017102788,0,0.020909566,0
ASV_2343_Unidentified Gammaproteobacteria,0,0,0,0.052176255,0,0,0.024836567,0,0,0,0.020075191,0,0,0,0,0,0,0,0.01670764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030739037
ASV_2344_JN-1,0,0,0,0,0,0,0,0.036407988,0,0.032479082,0,0,0,0,0,0.019053861,0,0,0,0,0.034064692,0,0,0,0,0,0,0.021831337,0.012185748,0.018164262,0,0,0,0.023232851,0
ASV_2345_Unidentified Peptostreptococcales,0,0,0,0,0,0,0,0,0,0,0.004562543,0,0,0,0,0.048015731,0,0,0,0,0,0,0,0,0,0,0.008581347,0,0.054367185,0.039196566,0,0.017102788,0,0,0
ASV_2348_Unidentified Desulfurivibrionaceae,0.039568589,0.039658385,0,0,0,0,0,0,0,0,0.050187977,0,0,0,0,0,0,0,0,0,0,0,0,0.030446034,0,0,0,0,0,0.011472166,0,0,0,0,0.050837639
ASV_2349_Pseudomonas_A,0.027132747,0,0,0.05049315,0,0,0,0,0,0,0,0,0,0,0,0.016005244,0,0,0,0,0,0,0,0.024591028,0.02732183,0,0.022623552,0,0.036557245,0,0,0,0.021942168,0,0.016551789
ASV_2350_EC70,0.019219029,0,0.041541595,0.042077625,0,0,0,0,0,0,0,0,0,0.066183284,0,0,0,0,0.046940513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2351_Caldithrix,0.009044249,0,0,0,0,0,0,0,0,0,0,0,0.031967158,0,0.009126586,0.016005244,0.072522351,0,0,0,0,0,0,0,0,0,0.041346491,0.032747006,0,0.023900345,0,0,0,0,0
ASV_2352_Unidentified Desulfobacterales,0,0,0.042881647,0,0,0,0,0,0.060610652,0,0,0,0,0,0,0,0,0,0,0,0.027871112,0,0,0,0.044135264,0,0,0,0,0.033460483,0,0,0.026712205,0,0
ASV_2353_Unidentified Campylobacterales,0,0,0.024120926,0,0,0,0,0.046420185,0,0,0.023725225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038334205,0
ASV_2354_Unidentified Gammaproteobacteria,0,0,0,0.04712694,0.008503401,0.12995724,0.00088702,0.0009102,0.002525444,0.001546623,0.000912509,0,0.001682482,0,0,0.001524309,0.002377782,0.005567309,0,0.003795451,0,0.117820324,0,0,0.067253736,0.059176165,0.029644654,0,0,0,0.108677001,0,0,0.001161643,0.001182271
ASV_2356_Desulfobulbus_A,0.019219029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298852957,0,0,0,0,0,0,0,0,0,0.021942168,0,0
ASV_2357_Fusibacter_B,0.014696905,0,0,0,0,0,0,0.019114194,0,0,0,0,0,0,0,0.014480935,0,0,0.032619678,0,0,0,0,0,0,0,0.026524164,0,0,0.019120276,0,0,0.012402095,0,0
ASV_2358_LZORAL124-64-63,0.006783187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011432317,0,0,0.14161714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006969855,0.009458165
ASV_2359_Rhodopirellula_B,0.005652656,0,0,0,0.085034014,0,0.031045708,0.027305991,0.030305326,0,0.012775121,0,0.013459856,0,0,0,0,0,0.022276854,0,0,0,0,0.025762029,0,0,0,0.029628244,0,0,0,0,0,0,0
ASV_2360_Unidentified Rhodobacteraceae,0,0.016601184,0,0,0,0,0.015079344,0.036407988,0,0.02629259,0,0,0,0,0,0.01371878,0.010700019,0,0,0.034159055,0.041806667,0,0,0,0,0,0,0.014034431,0,0,0,0,0.007632058,0.016262996,0.010640436
ASV_2361_Vallitalea,0,0.012912032,0.040201544,0,0,0,0,0.020024393,0.025254438,0.029385836,0.017337665,0,0,0,0,0,0.017833365,0,0,0,0,0,0,0.018736021,0,0,0,0.021831337,0,0.010516152,0,0,0.015264117,0.017424638,0
ASV_2362_Syntrophotalea,0,0,0,0,0,0,0.009757223,0.018203994,0.244968053,0,0.01368763,0,0.030284676,0,0,0,0.010700019,0.066807705,0,0,0,0,0,0,0,0,0.007801225,0,0,0,0,0,0,0,0
ASV_2363_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078546883,0,0.040985046,0,0,0.034325389,0,0.038431975,0.026768387,0,0,0.029574227,0.020909566,0
ASV_2364_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2365_Unidentified Woeseiaceae,0.014696905,0.039658385,0.005360206,0,0,0.020960845,0.005322121,0.015473395,0.068186984,0,0.005475052,0,0.026919712,0.007353698,0,0.009908008,0.003566673,0,0.002386806,0.008856051,0,0,0,0,0,0,0,0.009356287,0.004686826,0.001912028,0,0.018657587,0,0.00464657,0
ASV_2366_Unidentified Gammaproteobacteria,0,0.014756608,0.029481132,0,0,0,0.015966364,0,0,0,0.020987699,0,0,0,0,0.014480935,0.043988967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034344263,0.019747924,0
ASV_2367_UBA9145,0,0.00922288,0,0.021880365,0,0,0.007096162,0,0.030305326,0,0.030112786,0,0.011777374,0.025002574,0,0.010670162,0,0,0.019094446,0,0.007741975,0,0,0.008197009,0.021016792,0,0.007021102,0,0.009373653,0.008604124,0,0.009328793,0.006678051,0,0.013004977
ASV_2368_Unidentified Desulfobacterota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2369_Kineobactrum,0.019219029,0.03689152,0,0.048810045,0,0,0,0.012742796,0,0,0,0,0.062251834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012428179,0,0,0,0,0
ASV_2370_Unidentified Kiloniellales,0.016957967,0,0.017420669,0.02356347,0,0,0.008870202,0.011832596,0,0,0,0,0,0,0,0.008383699,0,0,0.015912038,0.032893905,0,0,0,0,0,0,0,0,0.012185748,0,0.034319053,0,0,0.024394494,0
ASV_2371_JABDNZ01,0,0.063637873,0,0,0,0.071266873,0,0,0,0,0,0,0,0,0,0.057161584,0,0,0,0.013916652,0,0,0,0,0,0,0,0,0,0,0,0.018657587,0,0,0.015369519
