,H1,H2,H3,H4,H5,U1,U2,U3,U4,U5
ASV_761,0.203218542,0,0.151793522,0.140938208,0,0,0,0,0.113614301,0
ASV_766,0.011983403,0.008038226,0,0,0,0.022278428,0.166305575,0.189696437,0.08700842,0.062640992
ASV_778,0.103356851,0,0,0.374721964,0,0,0,0,0,0
ASV_779,0,0,0.522680605,0.006679536,0,0,0,0,0,0
ASV_780,0.003994468,0,0,0,0,0.018346941,0,0.373987016,0,0.093168564
ASV_782,0.434897667,0.123252802,0.024070817,0,0,0,0,0,0,0
ASV_785,0,0.012503907,0.080563552,0,2.512406948,0,0.109853224,0.023589194,0,0.045989589
ASV_787,0.021470264,0.132184165,0.319798002,0,0,0,0,0,0,0
ASV_788,0,0,0,0,0,0,0,0.514047857,0,0
ASV_793,0.068405259,0,0,0,0,0,0,0,0,0
ASV_801,0,0,0,0,2.000620347,0,0,0,0,0
ASV_803,0.143301527,0,0.100213199,0.237791478,0.2558933,0,0,0,0,0.006739854
ASV_804,0,0,0.005403653,0,0,0.069456275,0.009154435,0.074699115,0.05033545,0.081671167
ASV_806,0.156283547,0.025900951,0.031930676,0.180347469,0,0,0,0,0,0
ASV_807,0,0,0,0,0,0,0.027463306,0,0,0.100701341
ASV_808,0.10685201,0,0.070247487,0,0,0,0,0,0,0
ASV_813,0,0,0,0,0,0,0.23496384,0.137603633,0.056807151,0.130832451
ASV_815,0.151290463,0.12861162,0,0.360694939,0,0,0,0,0,0
ASV_818,0,0,0,0,0,1.083779994,0,0,0,0.072552541
ASV_819,0,0,0,0.01669884,0,0,0,0,0,0
ASV_821,0,0,0.028000747,0,0,0.125807593,0,0.274224382,0.085570265,0.068984383
ASV_827,0,0,0,0,0,0,0.253272711,0.101236958,0.028044036,0.104269499
ASV_829,0.056921164,0.293841826,0.005403653,0.314606141,0,0,0,0,0,0.007929239
ASV_832,0.174258652,0.070557764,0.145407386,0.179679516,0,0,0,0,0,0
ASV_846,0.090874139,0.027687224,0.036843088,0.010687257,0,0,0.071709743,0.05405857,0.038830204,0.156998941
ASV_847,0.047933612,0,0,0,0,0.031451898,0,0.007863065,0,0
ASV_852,0,0,0,0,0,0,0.228860883,0.100745517,0.015819713,0.09435795
ASV_859,0,0.00714509,0,0.004675675,0,0.011794462,0.028989045,0.071259024,0.017257869,0.111405815
ASV_860,0,0,0,0,0,0,0.035092002,0,0,0.007532777
ASV_866,0,0,0,0,0,0,0,0,0,0.374260103
ASV_869,0.010485478,0,0.071721211,0.057444009,0.232630273,0,0,0,0,0
ASV_876,0.458864473,0,0,0,0,0,0,0,0,0
ASV_884,0.02596404,0.105390077,0.010807306,0.08750192,0,0.267341135,0,0.014743246,0,0.009911549
ASV_894,0,0,0,0,0,0.047177847,0,0,0,0.003171696
ASV_895,0,0.034832314,0,0,0,0,0.138842269,0.04128109,0.348752759,0.017444327
ASV_899,0,0,0,0,0,0,0,0,0.016538791,0.018237251
ASV_908,0,0,0.003438688,0,0,0,0.010680175,0.006880182,0.005752623,0
ASV_918,0,0,0.393484177,0.022042468,0,0,0,0,0,0
ASV_920,0.324051189,0,0.100213199,0,0,0,0,0,0,0
ASV_921,0.035950209,0,0.165057033,0.006011582,0,0.002620992,0,0.112048672,0,0
ASV_925,0.004493776,0,0,0.010687257,0,0,0,0,0,0.003568158
ASV_941,0.016976488,0,0.0167022,0.02605019,0,0,0.041194959,0.02211487,0.086289343,0.022598332
ASV_946,0,0,0,0,0,0,0,0,0.087727498,0.018237251
ASV_947,0,0,0,0,0,0.456052525,0,0,0.007909856,0.033302806
ASV_948,0,0.653775733,0.035860605,0.019370654,0,0,0,0,0,0
ASV_950,0,0.282231054,0,0,0,0,0,0,0,0
ASV_951,0,0,0.402326518,0.006679536,0,0,0,0,0,0
ASV_955,0.325049806,0,0.051089082,0.047424705,0,0,0,0,0,0
ASV_956,0,0.534988613,0.044702946,0,0,0,0,0,0,0.052729442
ASV_957,0,0.022328406,0,0,0,0,0,0,0,0
ASV_959,0,0.016076452,0.012281029,0.005343629,0,0.010483966,0,0.0319437,0,0.004757544
ASV_965,0,0,0,0,0,0,0.054926612,0,0,0.290606626
ASV_968,0.178253119,0,0.077616105,0.197714263,0,0,0,0,0,0
ASV_969,0.007489627,0.01429018,0.006877376,0.016030886,0,0.013104958,0.163254097,0,0.035953893,0.170875111
ASV_972,0,0,0,0.006011582,0,0,0.111378963,0,0,0.286642007
ASV_983,0,0,0,0.526347429,0,0,0,0,0,0
ASV_994,0,0,0,0,0,0.022278428,0,0,0,0
ASV_997,0,0,0.376290736,0,0,0,0,0,0,0
ASV_999,0.007988935,0.02143527,0.20583005,0.053436287,0.28691067,0,0,0.029486493,0.028044036,0
ASV_1005,0,0,0,0,0,0,0,0.004914415,0,0.009118625
ASV_1007,0.020471647,0,0.005894894,0,0,0,0.122059138,0.040298207,0.281159441,0.060658682
ASV_1010,0,0,0.350746195,0,0,0,0,0,0,0
ASV_1011,0,0,0.089405893,0,0,0,0,0,0,0
ASV_1015,0,0,0.01277227,0,0,0,0,0,0,0.008722163
ASV_1016,0,0,0.018667164,0,0,0.180848415,0.03966922,0.030960817,0.206375344,0
ASV_1021,0.007988935,0.055374447,0.021614611,0,0,0,0,0,0,0
ASV_1024,0,0,0,0,0,0,0.135790791,0.111065789,0,0.12052444
ASV_1026,0,0,0.01277227,0.469571374,0,0,0,0,0,0
ASV_1029,0.108349935,0.022328406,0.057475217,0.201721984,0.628101737,0,0,0,0,0
ASV_1038,0.017475796,0,0,0,0,0,0,0.020640545,0,0.257700283
ASV_1044,0.113842328,0.058946992,0.028000747,0.254490318,0,0,0,0,0,0
ASV_1049,0,0,0.001473724,0.005343629,0,0,0,0,0.015819713,0
ASV_1050,0.024965423,0,0.067791281,0,0,0,0,0,0,0.035285116
ASV_1051,0,0,0,0,0,0,0,0.005897299,0,0.035681578
ASV_1052,0.200222692,0,0.043229223,0.092845549,0.310173697,0,0,0,0,0
ASV_1053,0,0,0,0,0,0,0.025937567,0,0,0.043610817
ASV_1059,0.34002906,0,0.020140888,0,0,0,0,0,0,0
ASV_1060,0,0,0.017684682,0,0,0.03407289,0,0,0,0.085239324
ASV_1065,0,0,0.01277227,0,0,0,0.086967136,0.015234688,0.128714936,0.123299674
ASV_1067,0,0.025007815,0.0167022,0.070135127,0,0,0,0,0,0
ASV_1070,0.033952975,0.075023445,0,0.374721964,0,0,0,0,0,0.001585848
ASV_1075,0,0,0,0.33664861,0,0.055040822,0,0,0,0
ASV_1078,0,0.009824499,0,0,0,0.024899419,0,0,0,0
ASV_1084,0.092871373,0,0.220076044,0,0,0,0.022886088,0,0.036672971,0
ASV_1085,0,0.559103291,0,0,0,0,0,0,0,0.029338186
ASV_1091,0.007489627,0,0.113967951,0.226436267,0.178349876,0,0,0,0,0
ASV_1102,0,0,0,0,0,0.028830907,0.071709743,0,0,0.113388124
ASV_1108,0.027461965,0,0.007859859,0.40745169,0,0,0,0,0,0
ASV_1109,0,0,0,0,0,0,0,0.334671692,0,0
ASV_1110,0,0,0,0.014027025,0,0,0,0,0,0
ASV_1113,0,0,0,0,0,0,0,0.007371623,0,0
ASV_1114,0.013980637,0,0.137547528,0.244471014,0,0,0,0,0,0
ASV_1118,0,0.032152905,0.034878123,0.282544369,0,0,0,0,0,0
ASV_1121,0.027961274,0,0.060422664,0.257830086,0.046526055,0,0,0,0,0.004757544
ASV_1127,0.112843711,0.047336221,0.052562805,0.023378376,0.961538462,0,0.009154435,0,0.009348012,0
ASV_1130,0,0,0.327166619,0,0,0,0,0,0,0
ASV_1137,0.102857542,0,0.0250533,0.135594579,0,0,0,0,0,0
ASV_1138,0.054424622,0.041977404,0.024562058,0.147617744,0,0,0,0,0,0
ASV_1143,0.013481328,0.022328406,0.227444662,0.054772194,0.418734491,0,0,0,0,0
ASV_1155,0,0.016969589,0.028491988,0.351343589,0.356699752,0,0,0,0,0
ASV_1157,0,0,0.003929929,0,0,0,0,0,0,0.003171696
ASV_1162,0.036449517,0.124145938,0.093827063,0,0,0,0,0.011794597,0.152444505,0
ASV_1164,0,0,0,0.396764433,0.341191067,0,0,0,0,0
ASV_1175,0,0,0,0,0,0.786297456,0,0,0,0
ASV_1177,0.052926697,0.039297995,0.029965711,0.109544389,0,0,0,0,0,0
ASV_1178,0,0.048229357,0,0.254490318,0,0,0,0,0,0
ASV_1186,0.067406642,0,0.216146115,0.013359072,0,0,0,0,0,0.008325701
ASV_1204,0,0,0.23923445,0.078818524,0,0,0,0,0,0
ASV_1207,0,0,0,0.394092618,0,0,0,0.00638874,0,0
ASV_1211,0,0.022328406,0.008842341,0.112216203,0,0,0,0.129740568,0.016538791,0
ASV_1212,0,0,0,0,0,0.234578741,0,0.029486493,0,0.065019764
ASV_1215,0,0,0,0.018034747,0,0,0,0,0,0
ASV_1218,0.214702637,0,0,0.055440148,0,0,0,0.004422974,0,0.024580642
ASV_1225,0,0.005358817,0,0,0,0.051109335,0,0.059955869,0.043863749,0.080878243
ASV_1229,0.030957124,0.172375296,0.124284016,0.05210038,0,0,0,0,0,0
ASV_1247,0,0,0,0,0,0.486193927,0.01983461,0.079122089,0.023729569,0
ASV_1253,0,0,0,0,0,0,0.015257392,0,0,0.030527572
ASV_1257,0.149293229,0.039297995,0.064843834,0,0,0,0.061029569,0.004422974,0,0
ASV_1259,0,0,0.02112337,0,0,0,0,0,0,0
ASV_1263,0,0,0,0,0,0,0,0,0,0.225190401
ASV_1265,0,0.506408253,0,0,0,0,0,0,0,0
ASV_1269,0.02596404,0.004465681,0.003438688,0.278536647,0,0,0,0,0,0
ASV_1278,0.141304294,0,0,0.074142849,0,0,0,0,0,0
ASV_1279,0.027461965,0,0.052562805,0.266513483,0,0,0,0,0,0
ASV_1280,0.030457816,0,0,0.290559812,0,0,0,0,0,0
ASV_1281,0.010485478,0,0.045685429,0.279872554,0,0,0,0,0,0
ASV_1283,0,0,0.018667164,0.022710422,0,0,0.198346099,0.050618479,0.069031474,0.007929239
ASV_1286,0.082885204,0.13575671,0.027018264,0.024714283,1.093362283,0,0.009154435,0,0,0
ASV_1287,0,0,0,0.37205015,0,0,0,0,0,0
ASV_1289,0.005492393,0,0,0,0,0,0,0,0.024448647,0
ASV_1291,0.019972338,0.047336221,0.136565045,0.121567553,0,0,0,0,0,0
ASV_1306,0.153787005,0.210780155,0,0,0,0,0,0,0,0
ASV_1308,0,0,0,0.3626988,0,0,0,0,0,0
ASV_1311,0,0,0,0.004675675,0,0,0.042720698,0.020149103,0.185522086,0.031716958
ASV_1317,0.016477179,0.016076452,0.005894894,0.081490338,0,0,0.079338439,0,0.151725427,0.034492192
ASV_1326,0,0,0,0,0,0,0.096121571,0.024080636,0,0.027752338
ASV_1327,0.084383129,0,0.144916145,0,0,0,0.024411828,0.024080636,0,0
ASV_1336,0,0,0,0.010687257,0,0,0,0,0,0
ASV_1337,0.261138323,0,0,0,0,0,0,0,0,0
ASV_1339,0,0.012503907,0,0,0,0,0.025937567,0.01916622,0.01006709,0.173650344
ASV_1344,0,0,0,0,0,0.06814578,0,0,0.333652125,0
ASV_1351,0,0.002679409,0.000982482,0,0,0.024899419,0.122059138,0.020149103,0.139501104,0.013876169
ASV_1352,0,0,0,0.341992238,0,0,0,0,0,0
ASV_1357,0,0,0,0,0,0.003931487,0.079338439,0.030960817,0.007190779,0.064623302
ASV_1358,0,0,0.008842341,0.05944787,0,0.038004377,0.01983461,0.017200454,0.020853258,0.089996868
ASV_1363,0.001497925,0,0.035369364,0,0,0,0,0.021131986,0,0
ASV_1365,0,0,0,0,0,0,0.013731653,0,0,0.015065555
ASV_1372,0,0,0,0,0,0,0,0,0.039549282,0
ASV_1377,0,0,0,0,0,0,0.035092002,0,0,0.015065555
ASV_1384,0.082885204,0,0.097265752,0.086166013,0,0,0,0,0,0
ASV_1386,0.065409408,0.099138124,0.087932169,0,0,0,0,0.034400908,0,0
ASV_1387,0.006990318,0,0.047159152,0.132254811,0,0,0,0,0,0.06026222
ASV_1395,0,0,0.015228476,0.02605019,0,0,0,0,0,0
ASV_1406,0,0,0.037334329,0,0,0,0,0.199033826,0,0
ASV_1408,0,0,0,0,0,0,0,0,0.071188708,0
ASV_1413,0,0,0,0.054772194,0,0,0,0,0,0
ASV_1415,0,0,0,0.041413123,0,0,0,0,0.037392048,0.023787718
ASV_1419,0,0,0,0.014694979,0,0,0,0,0,0
ASV_1424,0.097365149,0.054481311,0,0.145613883,0,0,0,0,0,0
ASV_1425,0.003994468,0.00714509,0,0.278536647,0.310173697,0,0,0,0,0
ASV_1429,0.005991701,0,0,0.030057912,0,0,0,0,0,0
ASV_1439,0.027461965,0,0,0.255158272,0,0,0,0,0,0
ASV_1441,0.092372065,0,0.019649647,0.15630114,0,0,0,0.003440091,0,0
ASV_1443,0.021969572,0,0.006386135,0.010019304,0.302419355,0,0,0.080104972,0.032358503,0
ASV_1451,0,0.004465681,0.017193441,0.052768334,2.651985112,0,0,0,0,0
ASV_1453,0.028959891,0.019648997,0.129196428,0,0.248138958,0,0.022886088,0,0,0
ASV_1459,0.069403876,0.023221542,0.062387629,0.09484941,0,0,0,0,0,0
ASV_1467,0,0,0,0,0,0,0.048823655,0.032926584,0.015819713,0.018237251
ASV_1469,0,0,0,0,0,0,0,0,0,0.171668034
ASV_1475,0.013980637,0.010717635,0.120354087,0.040745169,0.806451613,0,0,0,0,0
ASV_1495,0,0,0,0,0,0,0,0,0.005033545,0.003568158
ASV_1496,0,0,0,0,0,0,0,0.014251805,0,0.006343392
ASV_1497,0,0,0,0.291895719,0,0,0,0,0,0
ASV_1500,0,0,0,0,0,0.302724521,0,0,0,0.081274705
ASV_1502,0,0,0,0,0,0,0,0,0,0.020219561
ASV_1508,0,0,0.010316065,0,0,0,0,0,0.296260076,0
ASV_1511,0.215701254,0,0,0,0,0,0,0,0,0
ASV_1514,0,0,0,0.287887998,0,0,0,0,0,0
ASV_1515,0,0,0,0,0,0,0,0.211811306,0,0
ASV_1525,0,0,0,0,0,0,0,0,0.017257869,0
ASV_1530,0.071401109,0,0.13853001,0,0,0,0,0,0,0
ASV_1533,0.081886587,0,0.0083511,0.012023165,0.232630273,0,0,0,0.017257869,0.004361082
ASV_1535,0.015478562,0,0,0.014694979,0,0,0,0,0,0
ASV_1536,0.083883821,0.009824499,0.019158406,0.122903461,0,0,0,0,0,0
ASV_1555,0,0,0,0,0,0,0,0,0.021572336,0
ASV_1557,0,0,0,0,0,0,0,0.007863065,0.172578685,0.06026222
ASV_1558,0.208211627,0,0,0,0,0,0,0,0,0
ASV_1566,0,0,0,0,0,0.038004377,0.389063501,0.006880182,0,0.020219561
ASV_1571,0,0,0.015228476,0,0,0,0,0,0,0.006343392
ASV_1580,0.00649101,0,0.028491988,0,0,0,0,0.009337389,0,0.008722163
ASV_1582,0.134813284,0,0.002947447,0,0,0,0,0,0,0
ASV_1586,0.009486861,0,0,0.070803081,0,0,0,0,0,0
ASV_1587,0,0,0,0,0,0,0.11748192,0,0,0.058676372
ASV_1589,0,0,0,0,0,0.532061279,0,0,0,0
ASV_1592,0,0.08574108,0.023579576,0.110880296,0.093052109,0,0,0,0,0
ASV_1599,0.008488244,0,0,0.247810782,0,0,0,0,0,0.00594693
ASV_1602,0.056421856,0.017862725,0.043720464,0.058779916,0.713399504,0,0,0,0,0
ASV_1605,0.015478562,0,0,0,0,0,0,0,0,0
ASV_1606,0,0,0,0,0,0,0.090018614,0.023589194,0,0.044007279
ASV_1607,0.019972338,0,0.001964965,0.233783757,0,0,0,0,0,0.002378772
ASV_1612,0,0,0.048141635,0.056776055,0,0,0,0,0,0
ASV_1619,0,0,0,0.036069494,0,0,0,0.128757685,0.012224324,0
ASV_1621,0.012482711,0,0,0.248478736,0,0,0,0,0,0
ASV_1630,0.010485478,0.01429018,0,0.015362933,0,0.006552479,0.013731653,0.026046402,0.063997929,0.070570231
ASV_1636,0,0,0,0,0,0,0,0,0,0.028941724
ASV_1641,0.007988935,0,0,0.249814643,0,0,0,0,0,0
ASV_1645,0,0.111642031,0,0.135594579,0,0,0,0,0,0
ASV_1648,0,0,0.0334044,0,0,0,0.106801745,0,0.130153092,0.026959414
ASV_1653,0.046934995,0,0.011789788,0.050096519,0,0,0,0,0.005033545,0
ASV_1654,0.016477179,0,0.172916892,0,0,0,0,0,0,0
ASV_1658,0,0,0,0,0,0,0,0.156769853,0,0
ASV_1661,0,0,0.007368618,0,0,0,0,0,0,0
ASV_1665,0,0,0,0,0,0.377422779,0,0.029486493,0,0
ASV_1670,0.03245505,0,0.124284016,0,0,0,0,0,0.043144671,0
ASV_1681,0.004993085,0,0.003438688,0,0,0,0,0,0,0
ASV_1682,0.005991701,0.016969589,0,0.089505781,1.628411911,0,0,0,0,0
ASV_1688,0.009986169,0,0,0.020706561,0,0,0,0,0,0
ASV_1693,0,0,0,0,0,0,0,0.164141476,0,0
ASV_1699,0,0,0.181759233,0,0,0,0,0,0,0
ASV_1700,0,0.046443085,0.067791281,0,0,0,0,0.008845948,0,0
ASV_1708,0,0,0.036351847,0,0,0,0,0.143500931,0,0
ASV_1716,0,0,0,0.242467153,0,0,0,0,0,0
ASV_1724,0,0,0,0,0,0,0.036617741,0.13662075,0.025167725,0.009118625
ASV_1727,0.063911483,0.015183316,0.096283269,0,0,0,0,0.003931532,0,0
ASV_1729,0.041442602,0.037511722,0,0.075478756,0.31792804,0,0,0,0,0.006739854
ASV_1731,0,0,0.149337316,0,0,0,0,0,0,0
ASV_1732,0.137809134,0,0.040281776,0,0,0,0,0,0,0
ASV_1736,0,0,0,0,0,0,0,0,0.073345941,0
ASV_1738,0,0,0,0,0,0.010483966,0,0.008845948,0,0
ASV_1741,0,0,0.013263512,0,0,0.17298544,0,0.029977934,0,0
ASV_1742,0.01298202,0.023221542,0.10905554,0,0,0,0,0.002948649,0,0.001585848
ASV_1746,0.013980637,0.195596838,0.022105853,0.027386097,0.147332506,0,0,0,0,0
ASV_1747,0,0,0,0.014694979,0,0,0.036617741,0.109100023,0.02013418,0.003171696
ASV_1763,0,0,0,0,0,0,0,0.018183337,0,0
ASV_1764,0,0,0,0,0,0,0,0.172004541,0,0
ASV_1772,0,0,0,0.034733587,0,0,0,0.010320272,0.02013418,0
ASV_1775,0,0,0,0,0,0,0,0,0,0.007532777
ASV_1778,0,0,0,0,0,0,0.015257392,0.021131986,0,0.115766896
ASV_1780,0,0,0,0,0,0,0,0,0,0.136382919
ASV_1782,0.006990318,0.018755861,0.024562058,0.041413123,0.186104218,0,0,0,0,0
ASV_1792,0,0,0.012281029,0,0,0,0,0,0,0
ASV_1793,0.02596404,0,0,0.06145173,0,0,0,0,0,0
ASV_1800,0.010984786,0,0,0.202389938,0,0,0,0.003931532,0,0
ASV_1803,0,0.012503907,0,0,0,0.421979635,0,0,0,0
ASV_1811,0,0,0.009333582,0,0,0,0,0.030469376,0,0
ASV_1813,0.063911483,0,0.101195681,0,0,0,0,0,0,0
ASV_1816,0.018474413,0,0.01277227,0.151625465,0,0,0,0,0,0
ASV_1829,0,0,0.095792028,0.089505781,0,0,0,0,0,0
ASV_1834,0,0,0,0.219088778,0,0,0,0,0,0
ASV_1838,0.012482711,0,0.015719717,0.156969094,0,0,0,0,0,0.001189386
ASV_1839,0,0,0,0,0,0,0,0,0.002876311,0.073345465
ASV_1840,0,0.025007815,0,0,0,0,0.044246437,0,0.194151021,0
ASV_1847,0,0,0.129687669,0.041413123,0,0,0,0,0,0
ASV_1854,0.029958507,0.040191131,0,0.146281836,0,0,0,0,0,0
ASV_1858,0.031955741,0.062519537,0,0.126243229,0,0,0,0,0,0
ASV_1866,0,0,0.136565045,0,0,0,0,0,0,0
ASV_1871,0.039445368,0.125932211,0.034878123,0.018034747,0,0,0,0,0,0
ASV_1872,0,0,0,0,0,0,0,0,0,0.037267425
ASV_1873,0.056921164,0,0.087932169,0.016030886,0,0,0,0,0,0
ASV_1874,0,0,0,0,0,0,0,0,0,0.125678446
ASV_1876,0,0,0.018175923,0.167656351,0.217121588,0,0,0,0,0
ASV_1880,0.005492393,0.006251954,0.013754753,0.131586857,0.356699752,0,0,0,0,0
ASV_1883,0.015478562,0.008931362,0,0.117559832,0,0,0,0,0,0
ASV_1895,0,0,0,0,0,0,0,0,0,0.123299674
ASV_1901,0,0,0,0,0,0,0,0,0,0.056694062
ASV_1902,0.008987552,0.055374447,0.110038022,0,0,0,0,0,0,0
ASV_1905,0,0,0.091862099,0.076814663,0,0,0,0,0,0
ASV_1906,0,0,0,0,0,0.12973908,0,0,0.127995858,0
ASV_1907,0,0,0,0.199718124,0,0,0,0,0,0
ASV_1908,0.01298202,0,0.001964965,0.006679536,0,0,0.012205914,0.009828831,0,0
ASV_1918,0,0,0,0,0,0.12973908,0.015257392,0.011303156,0.069031474,0.027355876
ASV_1923,0.026962657,0.017862725,0.045685429,0.058779916,0,0,0,0.023589194,0,0
ASV_1924,0,0,0.148846074,0,0,0,0,0,0,0
ASV_1927,0,0,0,0,0,0,0,0.039806765,0.054649917,0
ASV_1932,0.038446751,0,0.034386882,0.030057912,0.193858561,0,0,0,0.004314467,0
ASV_1936,0.027461965,0.038404859,0.09677451,0,0,0,0,0,0,0
ASV_1938,0.024965423,0.051801902,0.081054793,0,0.155086849,0,0,0.003440091,0,0
ASV_1948,0,0,0,0.196378356,0,0,0,0.001474325,0,0
ASV_1958,0.006990318,0.019648997,0.069756246,0,0,0,0,0.027029285,0.028763114,0.005154006
ASV_1968,0.028959891,0,0.044211705,0.014027025,0,0,0,0,0,0
ASV_1969,0.046934995,0.012503907,0,0.081490338,0,0.007862975,0,0.022606311,0,0.003568158
ASV_1970,0.039445368,0,0,0.104868714,0.426488834,0,0,0,0,0
ASV_1991,0,0.016969589,0.000491241,0,0.023263027,0,0.009154435,0.006880182,0,0.013083245
ASV_1992,0.018474413,0,0.088914652,0.029389958,0,0,0,0.005405857,0,0
ASV_1997,0.049431537,0,0.036843088,0.067463313,0,0,0,0,0,0
ASV_2001,0.007988935,0.015183316,0.005403653,0.027386097,0,0,0.001525739,0,0.000719078,0.002378772
ASV_2008,0.011484095,0,0,0.050096519,0,0,0.009154435,0.016217571,0,0.006343392
ASV_2015,0,0,0,0,0,0,0,0,0,0.010308011
ASV_2019,0.00649101,0.017862725,0,0.01669884,1.713709677,0,0,0,0,0
ASV_2030,0.133315358,0,0,0,0,0,0,0,0,0
ASV_2035,0,0,0.070738728,0,0,0,0.164779836,0,0,0.002775234
ASV_2038,0,0.245612468,0,0,0,0,0,0,0,0
ASV_2043,0.00649101,0.004465681,0.059931423,0.007347489,0,0,0,0,0.023010491,0
ASV_2045,0,0,0,0,0,0,0.024411828,0.013268922,0.018696024,0
ASV_2050,0,0,0,0,0,0.268651631,0,0,0,0
ASV_2057,0,0,0,0,0,0.028830907,0,0,0.099232744,0.018237251
ASV_2058,0,0,0.091862099,0.055440148,0,0,0,0,0,0
ASV_2065,0,0,0,0,0,0,0,0.006880182,0.011505246,0
ASV_2066,0,0.008931362,0.004421171,0.118227786,0.480769231,0,0,0,0,0
ASV_2067,0,0.239360514,0,0,0,0,0,0,0,0
ASV_2069,0,0,0.005403653,0,0,0,0,0,0,0.00198231
ASV_2070,0,0,0,0,0,0,0,0.011303156,0,0
ASV_2075,0,0.068771491,0.032421917,0.063455591,0,0,0,0,0,0
ASV_2078,0,0,0,0,0,0,0,0.014743246,0,0
ASV_2079,0.016477179,0.122359666,0.044211705,0,0,0,0,0,0,0
ASV_2080,0.047434303,0,0.077616105,0.008015443,0,0,0,0,0,0
ASV_2084,0,0,0,0,0,0,0,0,0,0.006739854
ASV_2104,0,0.038404859,0.001964965,0.132922765,0,0,0,0,0,0
ASV_2111,0.01298202,0,0.009824823,0.004007722,0,0,0,0,0.074784097,0.012290321
ASV_2113,0,0,0,0,0,0,0,0,0,0.007929239
ASV_2129,0,0,0,0,0,0,0,0.003931532,0,0.061451606
ASV_2138,0,0.005358817,0,0.155633187,0,0,0,0,0,0
ASV_2140,0,0,0,0,0,0.193953373,0,0,0,0
ASV_2141,0,0,0,0,0,0,0,0,0,0.101097803
ASV_2142,0,0,0,0,0,0,0,0.027520727,0,0
ASV_2144,0,0,0,0,0,0.070766771,0,0,0,0
ASV_2146,0,0,0.03782557,0.028722004,0,0,0,0,0.006471701,0
ASV_2149,0,0,0.085967205,0,0,0,0,0,0,0
ASV_2153,0.017475796,0.069664627,0.018175923,0.058779916,0,0,0,0,0,0
ASV_2157,0,0,0,0,0,0,0,0.039315324,0,0
ASV_2159,0.049930846,0,0.001473724,0.073474895,0,0,0,0,0,0
ASV_2171,0,0.027687224,0,0,0,0,0,0,0,0
ASV_2175,0.051428771,0,0.007368618,0.070803081,0,0,0,0.005405857,0,0
ASV_2176,0.013980637,0,0.072212452,0,0,0,0,0,0,0
ASV_2182,0,0,0,0.005343629,0,0,0.009154435,0.083053621,0.002157234,0.015462017
ASV_2186,0.036449517,0,0,0.114220064,0,0,0,0,0,0
ASV_2187,0,0,0,0.162980676,0,0,0,0,0,0
ASV_2193,0,0,0.067791281,0.030725865,0.418734491,0,0,0,0.003595389,0
ASV_2203,0,0,0,0.06145173,0,0,0,0,0,0
ASV_2208,0,0,0,0,0,0,0,0.118437412,0,0
ASV_2211,0,0,0,0,0,0,0.035092002,0.055041453,0,0.041628507
ASV_2216,0,0.009824499,0,0.148953651,0,0,0,0,0,0
ASV_2217,0.049431537,0,0.005894894,0.070803081,0,0,0,0,0,0
ASV_2224,0,0,0,0,0,0,0.050349394,0,0.084851187,0.022201871
ASV_2238,0.01298202,0,0.033895641,0.066795359,0.147332506,0,0,0,0,0
ASV_2239,0,0,0,0,0,0,0,0.115488763,0,0
ASV_2240,0,0,0,0,0,0,0,0.051109921,0.094199199,0
ASV_2257,0.008488244,0,0.004912412,0.102864853,0,0,0,0,0,0
ASV_2261,0,0,0.022597094,0,0,0,0,0.043738298,0,0.021805409
ASV_2262,0.003994468,0.142008663,0,0.014027025,0,0,0,0.020640545,0,0
ASV_2264,0,0,0,0.152961372,0,0,0,0,0,0
ASV_2269,0,0,0,0,0,0,0,0.014743246,0.004314467,0.004757544
ASV_2271,0,0,0,0,0,0,0,0,0,0.09039333
ASV_2272,0,0,0,0.110880296,0.062034739,0,0,0,0,0
ASV_2276,0,0,0.013263512,0.019370654,0.232630273,0,0,0.030469376,0,0.008325701
ASV_2278,0,0,0,0,0,0,0,0.01916622,0,0
ASV_2288,0,0,0,0.150957511,0,0,0,0,0,0
ASV_2289,0,0,0,0,0,0,0,0,0,0.089600406
ASV_2297,0,0,0,0.006011582,0,0,0,0,0,0.017444327
ASV_2299,0,0,0,0,0,0,0,0,0,0.007929239
ASV_2302,0,0,0,0.008683397,0,0,0,0.079122089,0,0
ASV_2303,0,0,0,0,0,0.040625369,0,0.028995051,0,0.052729442
ASV_2315,0.020970955,0,0.035369364,0.072138988,0,0,0,0,0,0
ASV_2318,0,0,0,0.006011582,0,0,0,0.003931532,0,0
ASV_2324,0.01298202,0,0.072212452,0.026718144,0,0,0,0,0.005033545,0
ASV_2325,0,0,0,0,0,0,0,0.10811714,0,0
ASV_2330,0,0,0.10070444,0,0,0,0,0,0,0
ASV_2331,0.010485478,0,0,0.058779916,0,0,0,0,0,0
ASV_2337,0,0,0,0,0,0,0,0,0,0.068984383
ASV_2338,0,0,0,0,0,0,0,0.063395959,0.048178216,0
ASV_2345,0,0,0,0,0,0,0,0,0,0.010308011
ASV_2346,0.088876905,0,0,0.024714283,0,0,0,0,0,0
ASV_2347,0,0.03572545,0.003438688,0.031393819,0.938275434,0,0,0,0,0
ASV_2355,0,0.191131157,0,0,0,0,0,0,0,0
ASV_2366,0,0,0,0,0,0,0,0,0,0.006343392
ASV_2388,0.029958507,0,0.073194934,0,0,0,0,0,0,0
