"","SampleID","Salinity","Mean_Relabun","SEM"
"9183","ASV_4203_Marispirochaeta","Medium",0.00417914954545455,0.00318157371068964
"9184","ASV_4204_Granulosicoccus","Ambient",0.00576490733333333,0.00217643649768231
"9185","ASV_4204_Granulosicoccus","Low",0.000779690583333333,0.000779690583333333
"9186","ASV_4204_Granulosicoccus","Medium",0.000806382,0.000806382
"9187","ASV_4206_Woeseia","Ambient",0.00296900591666667,0.00205088108030392
"9188","ASV_4206_Woeseia","Low",0,0
"9189","ASV_4206_Woeseia","Medium",0.000415720636363636,0.000415720636363636
"9190","ASV_4207_Firm-11","Ambient",0.00265687558333333,0.00186300193607159
"9191","ASV_4207_Firm-11","Low",0,0
"9192","ASV_4207_Firm-11","Medium",0.00509956572727273,0.00269760165124204
"9193","ASV_4208_Fusibacter_B","Ambient",0.00574453283333333,0.00457120383124405
"9194","ASV_4208_Fusibacter_B","Low",0.00381975725,0.00305545553061231
"9195","ASV_4208_Fusibacter_B","Medium",0,0
"9196","ASV_4209_Unidentified Gammaproteobacteria","Ambient",0.00266993408333333,0.00147281319621888
"9197","ASV_4209_Unidentified Gammaproteobacteria","Low",0.000871231916666667,0.000871231916666667
"9198","ASV_4209_Unidentified Gammaproteobacteria","Medium",0.00417276872727273,0.00162806706439158
"9199","ASV_420_Hahella","Ambient",0.03624815425,0.00856399991766507
"9200","ASV_420_Hahella","Low",0.16482306475,0.0959123846236841
"9201","ASV_420_Hahella","Medium",0.0423511771818182,0.0116557443075027
"9202","ASV_4210_Congregibacter","Ambient",0.00293157791666667,0.00209036158683659
"9203","ASV_4210_Congregibacter","Low",0.00399769925,0.00300871088492699
"9204","ASV_4210_Congregibacter","Medium",0.00182782709090909,0.00182782709090909
"9205","ASV_4211_Unidentified Bacteroidia","Ambient",0.001372832,0.000936202203862677
"9206","ASV_4211_Unidentified Bacteroidia","Low",0.004281212,0.00137896593620399
"9207","ASV_4211_Unidentified Bacteroidia","Medium",0.00460112718181818,0.0041479355439011
"9208","ASV_4212_Unidentified Gemmatimonadetes","Ambient",0.00391902341666667,0.00267544458578924
"9209","ASV_4212_Unidentified Gemmatimonadetes","Low",0.00119250916666667,0.00119250916666667
"9210","ASV_4212_Unidentified Gemmatimonadetes","Medium",0.00209749590909091,0.00209749590909091
"9211","ASV_4213_Desulforhopalus","Ambient",0.002000333,0.00140311852807972
"9212","ASV_4213_Desulforhopalus","Low",0,0
"9213","ASV_4213_Desulforhopalus","Medium",0.00511215845454545,0.00183358751759636
"9214","ASV_4214_SMWR01","Ambient",0.00944000233333333,0.00469342273550762
"9215","ASV_4214_SMWR01","Low",0,0
"9216","ASV_4214_SMWR01","Medium",0.00112481672727273,0.00112481672727273
"9217","ASV_4215_Unidentified Bacteroidales","Ambient",0,0
"9218","ASV_4215_Unidentified Bacteroidales","Low",0,0
"9219","ASV_4215_Unidentified Bacteroidales","Medium",0.00699299381818182,0.00364381442027323
"9220","ASV_4216_Unidentified Cyclobacteriaceae","Ambient",0.000986049666666667,0.000986049666666667
"9221","ASV_4216_Unidentified Cyclobacteriaceae","Low",0.00368188516666667,0.00368188516666667
"9222","ASV_4216_Unidentified Cyclobacteriaceae","Medium",0.00443719872727273,0.0029787684063307
"9223","ASV_4217_Unidentified Planctomycetota","Ambient",0,0
"9224","ASV_4217_Unidentified Planctomycetota","Low",0.00333002583333333,0.00224528493419386
"9225","ASV_4217_Unidentified Planctomycetota","Medium",0.00572749863636364,0.00327340817731176
"9226","ASV_4218_Unidentified Cyanobiaceae","Ambient",0,0
"9227","ASV_4218_Unidentified Cyanobiaceae","Low",0.0011051735,0.0011051735
"9228","ASV_4218_Unidentified Cyanobiaceae","Medium",0.00312566836363636,0.00218135904715426
"9229","ASV_4219_Unidentified Desulfatiglandaceae","Ambient",0,0
"9230","ASV_4219_Unidentified Desulfatiglandaceae","Low",0.00206701583333333,0.00206701583333333
"9231","ASV_4219_Unidentified Desulfatiglandaceae","Medium",0.00306549927272727,0.00205650237902189
"9232","ASV_4220_UBA1844","Ambient",0.00616280625,0.00509612972886025
"9233","ASV_4220_UBA1844","Low",0.00166951275,0.00166951275
"9234","ASV_4220_UBA1844","Medium",0.00115723918181818,0.00115723918181818
"9235","ASV_4221_PRS1","Ambient",0,0
"9236","ASV_4221_PRS1","Low",0.0174323818333333,0.0124295583016907
"9237","ASV_4221_PRS1","Medium",0.000216982363636364,0.000216982363636364
"9238","ASV_4222_Unidentified Rhodobacteraceae","Ambient",0,0
"9239","ASV_4222_Unidentified Rhodobacteraceae","Low",0.017392959,0.0147264259588479
"9240","ASV_4222_Unidentified Rhodobacteraceae","Medium",0,0
"9241","ASV_4223_Aliarcobacter","Ambient",0,0
"9242","ASV_4223_Aliarcobacter","Low",0.0165092923333333,0.0165092923333333
"9243","ASV_4223_Aliarcobacter","Medium",0,0
"9244","ASV_4226_Unidentified Rhizobiales","Ambient",0.00342633233333333,0.0018309160025955
"9245","ASV_4226_Unidentified Rhizobiales","Low",0,0
"9246","ASV_4226_Unidentified Rhizobiales","Medium",0.00237828,0.00162105519826661
"9247","ASV_4227_Unidentified Gammaproteobacteria","Ambient",0.00324275325,0.0014209294188548
"9248","ASV_4227_Unidentified Gammaproteobacteria","Low",0.00115523183333333,0.000633271470885701
"9249","ASV_4227_Unidentified Gammaproteobacteria","Medium",0.00243123918181818,0.00139865341154847
"9250","ASV_4228_Desulfofustis","Ambient",0.005843441,0.00140316962294766
"9251","ASV_4228_Desulfofustis","Low",0.00156010475,0.00119887721929402
"9252","ASV_4228_Desulfofustis","Medium",0,0
"9253","ASV_4229_Unidentified Gammaproteobacteria","Ambient",0.00192143333333333,0.00192143333333333
"9254","ASV_4229_Unidentified Gammaproteobacteria","Low",0,0
"9255","ASV_4229_Unidentified Gammaproteobacteria","Medium",0.00207860309090909,0.00207860309090909
"9256","ASV_422_UBA1844","Ambient",0.0978869573333333,0.0161520398143019
"9257","ASV_422_UBA1844","Low",0.07794881875,0.0139888869032888
"9258","ASV_422_UBA1844","Medium",0.0773988710909091,0.012965432023989
"9259","ASV_4230_Unidentified Prolixibacteraceae","Ambient",0.00245743741666667,0.00175182158253938
"9260","ASV_4230_Unidentified Prolixibacteraceae","Low",0.00316318591666667,0.00228111334114331
"9261","ASV_4230_Unidentified Prolixibacteraceae","Medium",0,0
"9262","ASV_4231_Unidentified Desulfurivibrionaceae","Ambient",0.00408584441666667,0.00225565697088234
"9263","ASV_4231_Unidentified Desulfurivibrionaceae","Low",0.00129566575,0.00129566575
"9264","ASV_4231_Unidentified Desulfurivibrionaceae","Medium",0.00345704009090909,0.00345704009090909
"9265","ASV_4232_Unidentified Bacteroidia","Ambient",0.00183065625,0.00123853899416264
"9266","ASV_4232_Unidentified Bacteroidia","Low",0.00119250916666667,0.00119250916666667
"9267","ASV_4232_Unidentified Bacteroidia","Medium",0.00366638972727273,0.00207731995872431
"9268","ASV_4233_Unidentified Acidimicrobiia","Ambient",0.00201583966666667,0.00152607069203434
"9269","ASV_4233_Unidentified Acidimicrobiia","Low",0.00370835308333333,0.00233302440698363
"9270","ASV_4233_Unidentified Acidimicrobiia","Medium",0.001188891,0.001188891
"9271","ASV_4235_Streptomyces","Ambient",0.00483709183333333,0.00340680224028047
"9272","ASV_4235_Streptomyces","Low",0,0
"9273","ASV_4235_Streptomyces","Medium",0.00411326981818182,0.00218110462396137
"9274","ASV_4236_S5133MH16","Ambient",0.00279143858333333,0.00227912970540825
"9275","ASV_4236_S5133MH16","Low",0.000976168333333333,0.000787727037397765
"9276","ASV_4236_S5133MH16","Medium",0.00442886581818182,0.00264261066786755
"9277","ASV_4237_Unidentified Bacteria","Ambient",0.00465713841666667,0.0031955048491362
"9278","ASV_4237_Unidentified Bacteria","Low",0,0
"9279","ASV_4237_Unidentified Bacteria","Medium",0,0
"9280","ASV_4238_Ancylomarina","Ambient",0,0
"9281","ASV_4238_Ancylomarina","Low",0.005010524,0.00339512086316688
"9282","ASV_4238_Ancylomarina","Medium",0.00255726963636364,0.00198016906845416
"9283","ASV_4239_Desulforhopalus","Ambient",0.001677428,0.001677428
"9284","ASV_4239_Desulforhopalus","Low",0.00227535725,0.00227535725
"9285","ASV_4239_Desulforhopalus","Medium",0.00202516854545455,0.00202516854545455
"9286","ASV_423_S5133MH16","Ambient",0.062136529,0.0157619790549352
"9287","ASV_423_S5133MH16","Low",0.14005055025,0.0701998679445895
"9288","ASV_423_S5133MH16","Medium",0.0351531444545455,0.0128439933959011
"9289","ASV_4240_Z2-YC6860","Ambient",0,0
"9290","ASV_4240_Z2-YC6860","Low",0.00450253425,0.00450253425
"9291","ASV_4240_Z2-YC6860","Medium",0,0
"9292","ASV_4241_Teredinibacter","Ambient",0,0
"9293","ASV_4241_Teredinibacter","Low",0.00987608116666666,0.00987608116666667
"9294","ASV_4241_Teredinibacter","Medium",0,0
"9295","ASV_4242_JAAZBV01","Ambient",0,0
"9296","ASV_4242_JAAZBV01","Low",0.00604204625,0.00604204625
"9297","ASV_4242_JAAZBV01","Medium",0,0
"9298","ASV_424_Thiomicrorhabdus","Ambient",0.0759670755,0.0117424414196611
"9299","ASV_424_Thiomicrorhabdus","Low",0.056027083,0.00851013172629992
"9300","ASV_424_Thiomicrorhabdus","Medium",0.0782262470909091,0.0062141079685242
"9301","ASV_4251_JAACSU01","Ambient",0.00337563858333333,0.00291461853947758
"9302","ASV_4251_JAACSU01","Low",0,0
"9303","ASV_4251_JAACSU01","Medium",0.00306425172727273,0.00306425172727273
"9304","ASV_4252_Vallitalea","Ambient",0.00330755041666667,0.00184936632506497
"9305","ASV_4252_Vallitalea","Low",0.0040956535,0.00237755852688861
"9306","ASV_4252_Vallitalea","Medium",0,0
"9307","ASV_4253_CAINDZ01","Ambient",0.00348160741666667,0.00188500113620294
"9308","ASV_4253_CAINDZ01","Low",0.00140853933333333,0.0011722263072335
"9309","ASV_4253_CAINDZ01","Medium",0.00306473981818182,0.00206868068756735
"9310","ASV_4254_UBA1844","Ambient",0.00169086133333333,0.00169086133333333
"9311","ASV_4254_UBA1844","Low",0.000780667583333333,0.000780667583333333
"9312","ASV_4254_UBA1844","Medium",0.00407075409090909,0.00190481147929126
"9313","ASV_4255_UNRQ01","Ambient",0.001614004,0.001614004
"9314","ASV_4255_UNRQ01","Low",0.00425972875,0.00223613876996629
"9315","ASV_4255_UNRQ01","Medium",0,0
"9316","ASV_4256_Alteriqipengyuania","Ambient",0.00146028933333333,0.00146028933333333
"9317","ASV_4256_Alteriqipengyuania","Low",0.0025913315,0.0025913315
"9318","ASV_4256_Alteriqipengyuania","Medium",0.00227296127272727,0.00227296127272727
"9319","ASV_4257_Unidentified Gammaproteobacteria","Ambient",0.00293182708333333,0.00198038855567678
"9320","ASV_4257_Unidentified Gammaproteobacteria","Low",0.00448490433333333,0.00306285909393442
"9321","ASV_4257_Unidentified Gammaproteobacteria","Medium",0.00126541881818182,0.00126541881818182
"9322","ASV_4258_Unidentified Spirochaetota","Ambient",0.00398007275,0.00225900438734094
"9323","ASV_4258_Unidentified Spirochaetota","Low",0.00211765641666667,0.00143577798335027
"9324","ASV_4258_Unidentified Spirochaetota","Medium",0.000831441181818182,0.000831441181818182
"9325","ASV_425_Unidentified Bacteria","Ambient",0.1016446745,0.0285766175906336
"9326","ASV_425_Unidentified Bacteria","Low",0.04394172175,0.0157769304570259
"9327","ASV_425_Unidentified Bacteria","Medium",0.0923723907272727,0.0428207761303528
"9328","ASV_4260_JABDJL01","Ambient",0.00721651308333333,0.00696800411034081
"9329","ASV_4260_JABDJL01","Low",0,0
"9330","ASV_4260_JABDJL01","Medium",0.0142432175454545,0.0141671698808684
"9331","ASV_4261_UBA4486","Ambient",0.00305211058333333,0.00175807281049706
"9332","ASV_4261_UBA4486","Low",0.00367981116666667,0.00170738976020702
"9333","ASV_4261_UBA4486","Medium",0.00162941254545455,0.00109555033976019
"9334","ASV_4262_Unidentified Gammaproteobacteria","Ambient",0.00561035,0.00561035
"9335","ASV_4262_Unidentified Gammaproteobacteria","Low",0,0
"9336","ASV_4262_Unidentified Gammaproteobacteria","Medium",0.00467962609090909,0.00467962609090909
"9337","ASV_4263_Unidentified Melioribacteraceae","Ambient",0.00608361008333333,0.00326890611200454
"9338","ASV_4263_Unidentified Melioribacteraceae","Low",0.0007801225,0.0007801225
"9339","ASV_4263_Unidentified Melioribacteraceae","Medium",0.001301894,0.001301894
"9340","ASV_4264_Unidentified Alphaproteobacteria","Ambient",0,0
"9341","ASV_4264_Unidentified Alphaproteobacteria","Low",0.00468750333333333,0.0028117470321134
"9342","ASV_4264_Unidentified Alphaproteobacteria","Medium",0.000986273727272727,0.000670018549248873
"9343","ASV_4265_Unidentified Bacteria","Ambient",0,0
"9344","ASV_4265_Unidentified Bacteria","Low",0.0038486885,0.00181256303295932
"9345","ASV_4265_Unidentified Bacteria","Medium",0.00260128327272727,0.00121841560259288
"9346","ASV_4266_Mor1","Ambient",0,0
"9347","ASV_4266_Mor1","Low",0,0
"9348","ASV_4266_Mor1","Medium",0.00373299,0.00373299
"9349","ASV_4267_Desulfofustis","Ambient",0,0
"9350","ASV_4267_Desulfofustis","Low",0.00351156641666667,0.00277085323190104
"9351","ASV_4267_Desulfofustis","Medium",0.00190797263636364,0.00190797263636364
"9352","ASV_4268_JACNFI01","Ambient",0.000985225583333333,0.000985225583333333
"9353","ASV_4268_JACNFI01","Low",0.007628557,0.00533204235067479
"9354","ASV_4268_JACNFI01","Medium",0.00183590054545455,0.0012337923110159
"9355","ASV_4269_WTGL01","Ambient",0,0
"9356","ASV_4269_WTGL01","Low",0.01040129475,0.00788505937992601
"9357","ASV_4269_WTGL01","Medium",0.000692867727272727,0.000692867727272727
"9358","ASV_426_Ancylomarina","Ambient",0.10949895725,0.0165284228880973
"9359","ASV_426_Ancylomarina","Low",0.0478708646666667,0.0127191842625897
"9360","ASV_426_Ancylomarina","Medium",0.0756673211818182,0.0114265515308244
"9361","ASV_4270_Unidentified Gammaproteobacteria","Ambient",0.00790718858333333,0.00790718858333333
"9362","ASV_4270_Unidentified Gammaproteobacteria","Low",0,0
"9363","ASV_4270_Unidentified Gammaproteobacteria","Medium",0,0
"9364","ASV_4271_Halioglobus","Ambient",0,0
"9365","ASV_4271_Halioglobus","Low",0.00475055275,0.00475055275
"9366","ASV_4271_Halioglobus","Medium",0,0
"9367","ASV_4272_Unidentified Desulfobacteraceae","Ambient",0,0
"9368","ASV_4272_Unidentified Desulfobacteraceae","Low",0.000910142916666667,0.000910142916666667
"9369","ASV_4272_Unidentified Desulfobacteraceae","Medium",0,0
"9370","ASV_4274_Unidentified Bacteroidales","Ambient",0.00199660508333333,0.00107192540216719
"9371","ASV_4274_Unidentified Bacteroidales","Low",0.00207391275,0.00145100820017803
"9372","ASV_4274_Unidentified Bacteroidales","Medium",0.000764764545454545,0.000764764545454545
"9373","ASV_4275_Maridesulfovibrio","Ambient",9.42109166666667e-05,9.42109166666667e-05
"9374","ASV_4275_Maridesulfovibrio","Low",0.001227115,0.00103404134677
"9375","ASV_4275_Maridesulfovibrio","Medium",0.00598230763636364,0.00347744125906326
"9376","ASV_4276_Vibrio","Ambient",0.00891439891666667,0.00594960209933525
"9377","ASV_4276_Vibrio","Low",0.000677624833333333,0.000677624833333333
"9378","ASV_4276_Vibrio","Medium",0.00182515363636364,0.00123050730804437
"9379","ASV_4277_WYBL01","Ambient",0.00270971258333333,0.00116462424757999
"9380","ASV_4277_WYBL01","Low",0.004936387,0.00300451881479906
"9381","ASV_4277_WYBL01","Medium",0.000864648,0.000864648
"9382","ASV_4278_Maridesulfovibrio","Ambient",0.00531087058333333,0.0028220193964284
"9383","ASV_4278_Maridesulfovibrio","Low",0.00116609916666667,0.00116609916666667
"9384","ASV_4278_Maridesulfovibrio","Medium",0.000970014727272727,0.000970014727272727
"9385","ASV_427_PPFX01","Ambient",0.10358089525,0.0117374274562299
"9386","ASV_427_PPFX01","Low",0.0536175349166667,0.00733538934786111
"9387","ASV_427_PPFX01","Medium",0.0697960784545455,0.00967614866630936
"9388","ASV_4280_Roseicyclus","Ambient",0.00434802125,0.00434802125
"9389","ASV_4280_Roseicyclus","Low",0,0
"9390","ASV_4280_Roseicyclus","Medium",0.00115723918181818,0.00115723918181818
"9391","ASV_4281_UBA2779","Ambient",0.0038267765,0.0031561528081732
"9392","ASV_4281_UBA2779","Low",0.000650102083333333,0.000650102083333333
"9393","ASV_4281_UBA2779","Medium",0.00290037854545455,0.00194918871404693
"9394","ASV_4282_Unidentified Pseudomonadales","Ambient",0,0
"9395","ASV_4282_Unidentified Pseudomonadales","Low",0.00599813908333333,0.0037231300901071
"9396","ASV_4282_Unidentified Pseudomonadales","Medium",0.001857035,0.00124725658537775
"9397","ASV_4283_Arctic95D-9","Ambient",0.00157636091666667,0.00157636091666667
"9398","ASV_4283_Arctic95D-9","Low",0.00136560758333333,0.00092195868571199
"9399","ASV_4283_Arctic95D-9","Medium",0.00305762781818182,0.00132367549370247
"9400","ASV_4284_Unidentified SM23-61","Ambient",0.00106189966666667,0.00106189966666667
"9401","ASV_4284_Unidentified SM23-61","Low",0.00262127191666667,0.0015039732566718
"9402","ASV_4284_Unidentified SM23-61","Medium",0.00291432463636364,0.00129512756607899
"9403","ASV_4285_Maledivibacter","Ambient",0.00174454941666667,0.00174454941666667
"9404","ASV_4285_Maledivibacter","Low",0.00314939341666667,0.0021234411176855
"9405","ASV_4285_Maledivibacter","Medium",0.000829553363636364,0.000829553363636364
"9406","ASV_4286_Desulfobacter","Ambient",0.00101182491666667,0.000707363247539307
"9407","ASV_4286_Desulfobacter","Low",0.00401670766666667,0.00219143264128605
"9408","ASV_4286_Desulfobacter","Medium",0.001470461,0.00104742884299574
"9409","ASV_4287_Halodesulfovibrio","Ambient",0,0
"9410","ASV_4287_Halodesulfovibrio","Low",0.00310890925,0.0022037989886911
"9411","ASV_4287_Halodesulfovibrio","Medium",0.00416527027272727,0.00296680231902566
"9412","ASV_4288_Unidentified Gammaproteobacteria","Ambient",0.00217703225,0.00149772044927176
"9413","ASV_4288_Unidentified Gammaproteobacteria","Low",0.000779690583333333,0.000779690583333333
"9414","ASV_4288_Unidentified Gammaproteobacteria","Medium",0.00448253054545455,0.00252418874789329
"9415","ASV_4289_Unidentified Desulfocapsaceae","Ambient",0.00236454133333333,0.00236454133333333
"9416","ASV_4289_Unidentified Desulfocapsaceae","Low",0.00250442891666667,0.00170901507713621
"9417","ASV_4289_Unidentified Desulfocapsaceae","Medium",0.00429690718181818,0.00288401819690541
"9418","ASV_428_GCA-2704665","Ambient",0.0955065483333333,0.0109235173314247
"9419","ASV_428_GCA-2704665","Low",0.0647488255833333,0.0107602610397296
"9420","ASV_428_GCA-2704665","Medium",0.0774889475454545,0.00799513953682857
"9421","ASV_4290_MWCO01","Ambient",0.00108374808333333,0.00108374808333333
"9422","ASV_4290_MWCO01","Low",0.002796529,0.00190074340965397
"9423","ASV_4290_MWCO01","Medium",0.00248906881818182,0.00248906881818182
"9424","ASV_4291_WYBL01","Ambient",0,0
"9425","ASV_4291_WYBL01","Low",0,0
"9426","ASV_4291_WYBL01","Medium",0.00214788981818182,0.00214788981818182
"9427","ASV_4292_Geosporobacter","Ambient",0,0
"9428","ASV_4292_Geosporobacter","Low",0.00319518808333333,0.00215512262010872
"9429","ASV_4292_Geosporobacter","Medium",0.00261834263636364,0.00175647080340713
"9430","ASV_4293_HGW-1","Ambient",0.00780175941666667,0.00780175941666667
"9431","ASV_4293_HGW-1","Low",0,0
"9432","ASV_4293_HGW-1","Medium",0,0
"9433","ASV_4294_S5133MH16","Ambient",0,0
"9434","ASV_4294_S5133MH16","Low",0.0135615443333333,0.00987902293995797
"9435","ASV_4294_S5133MH16","Medium",0,0
"9436","ASV_4295_UBA1844","Ambient",0,0
"9437","ASV_4295_UBA1844","Low",0.0122731105,0.00846386355001529
"9438","ASV_4295_UBA1844","Medium",0,0
"9439","ASV_4296_Maridesulfovibrio","Ambient",0,0
"9440","ASV_4296_Maridesulfovibrio","Low",0.0158660731666667,0.0158660731666667
"9441","ASV_4296_Maridesulfovibrio","Medium",0,0
"9442","ASV_4297_Mycobacterium","Ambient",0,0
"9443","ASV_4297_Mycobacterium","Low",0,0
"9444","ASV_4297_Mycobacterium","Medium",0,0
"9445","ASV_4299_GCF-000787395","Ambient",0.0018842185,0.0018842185
"9446","ASV_4299_GCF-000787395","Low",0,0
"9447","ASV_4299_GCF-000787395","Medium",0.00265457063636364,0.00265457063636364
"9448","ASV_429_S5133MH16","Ambient",0,0
"9449","ASV_429_S5133MH16","Low",0,0
"9450","ASV_429_S5133MH16","Medium",0,0
"9451","ASV_4300_SURF-56","Ambient",0.00414742225,0.00285136682864699
"9452","ASV_4300_SURF-56","Low",0,0
"9453","ASV_4300_SURF-56","Medium",0.00159359572727273,0.00159359572727273
"9454","ASV_4301_Unidentified Bacteria","Ambient",0.00692675975,0.00381984049148136
"9455","ASV_4301_Unidentified Bacteria","Low",0.00342716108333333,0.00188612987661328
"9456","ASV_4301_Unidentified Bacteria","Medium",0,0
"9457","ASV_4302_Unidentified Desulfobacterales","Ambient",0.00595572241666667,0.0032816968925029
"9458","ASV_4302_Unidentified Desulfobacterales","Low",0,0
"9459","ASV_4302_Unidentified Desulfobacterales","Medium",0.00524915054545455,0.00436361385592671
"9460","ASV_4303_WSXY01","Ambient",0.00332804591666667,0.0018047499733161
"9461","ASV_4303_WSXY01","Low",0.000774428416666667,0.000774428416666667
"9462","ASV_4303_WSXY01","Medium",0.001339894,0.000899391701653067
"9463","ASV_4304_Unidentified Spirochaetales_C","Ambient",0.00215627491666667,0.00153071686979216
"9464","ASV_4304_Unidentified Spirochaetales_C","Low",0.00166940766666667,0.0010360672658372
"9465","ASV_4304_Unidentified Spirochaetales_C","Medium",0.0023325,0.00158506138671384
"9466","ASV_4305_Cetobacterium","Ambient",0.00417530683333333,0.00253974363488144
"9467","ASV_4305_Cetobacterium","Low",0.00218544266666667,0.00126975402339438
"9468","ASV_4305_Cetobacterium","Medium",0.000623580909090909,0.000623580909090909
"9469","ASV_4306_Alteromonas_B","Ambient",0.00153714666666667,0.00153714666666667
"9470","ASV_4306_Alteromonas_B","Low",0.00279532241666667,0.00204553565783586
"9471","ASV_4306_Alteromonas_B","Medium",0.000900728,0.000900728
"9472","ASV_4307_Unidentified Ignavibacteriaceae","Ambient",0.00312995275,0.00172714613869985
"9473","ASV_4307_Unidentified Ignavibacteriaceae","Low",0.00136560758333333,0.00092195868571199
"9474","ASV_4307_Unidentified Ignavibacteriaceae","Medium",0.00187844427272727,0.00154903432361751
"9475","ASV_4308_Congregibacter","Ambient",0.00274186333333333,0.00143626013043995
"9476","ASV_4308_Congregibacter","Low",0.00519030025,0.00349930426060636
"9477","ASV_4308_Congregibacter","Medium",0,0
"9478","ASV_4309_Unidentified UBA9160","Ambient",0.0012028055,0.000939289944690947
"9479","ASV_4309_Unidentified UBA9160","Low",0.00189367608333333,0.00130009609617864
"9480","ASV_4309_Unidentified UBA9160","Medium",0.00491540118181818,0.00416099080974154
"9481","ASV_430_Unidentified Bacteria","Ambient",0.11151171925,0.0126030103367408
"9482","ASV_430_Unidentified Bacteria","Low",0.0385796053333333,0.0127206250542613
"9483","ASV_430_Unidentified Bacteria","Medium",0.0566151246363636,0.0120100062500797
"9484","ASV_4310_Unidentified Gammaproteobacteria","Ambient",0.00325992975,0.00195492502381922
"9485","ASV_4310_Unidentified Gammaproteobacteria","Low",0,0
"9486","ASV_4310_Unidentified Gammaproteobacteria","Medium",0.00266559018181818,0.00191646478587441
"9487","ASV_4311_Tropicimonas","Ambient",0.00282840233333333,0.00200039167224883
"9488","ASV_4311_Tropicimonas","Low",0.00107341791666667,0.00107341791666667
"9489","ASV_4311_Tropicimonas","Medium",0.00423235509090909,0.00219034100502722
"9490","ASV_4312_Desulfosarcina","Ambient",0.00266491625,0.00266491625
"9491","ASV_4312_Desulfosarcina","Low",0,0
"9492","ASV_4312_Desulfosarcina","Medium",0.00419392836363636,0.00224381627367769
"9493","ASV_4313_Unidentified Gammaproteobacteria","Ambient",0.00647085308333333,0.00437926751837936
"9494","ASV_4313_Unidentified Gammaproteobacteria","Low",0.000234341333333333,0.000234341333333333
"9495","ASV_4313_Unidentified Gammaproteobacteria","Medium",0.00405437254545454,0.00220100153473562
"9496","ASV_4314_UBA1844","Ambient",0.00118227066666667,0.00118227066666667
"9497","ASV_4314_UBA1844","Low",0.00123519391666667,0.00123519391666667
"9498","ASV_4314_UBA1844","Medium",0.00512235745454545,0.00381004686971124
"9499","ASV_4315_Unidentified Bacteroidales","Ambient",0,0
"9500","ASV_4315_Unidentified Bacteroidales","Low",0.00280955766666667,0.00205847412873883
"9501","ASV_4315_Unidentified Bacteroidales","Medium",0.00388208718181818,0.00286927096114779
"9502","ASV_4316_DSXF01","Ambient",0,0
"9503","ASV_4316_DSXF01","Low",0.00162664941666667,0.00110587590277281
"9504","ASV_4316_DSXF01","Medium",0.00396579309090909,0.00215215962810709
"9505","ASV_4317_Unidentified Prolixibacteraceae","Ambient",0.00106189966666667,0.00106189966666667
"9506","ASV_4317_Unidentified Prolixibacteraceae","Low",0.001616714,0.00120846550597209
"9507","ASV_4317_Unidentified Prolixibacteraceae","Medium",0.00191497027272727,0.00130400566051101
"9508","ASV_4318_DTPP01","Ambient",0,0
"9509","ASV_4318_DTPP01","Low",0.00142523233333333,0.00142523233333333
"9510","ASV_4318_DTPP01","Medium",0.006426594,0.00559737682278683
"9511","ASV_4319_Unidentified Gammaproteobacteria","Ambient",0.00108374808333333,0.00108374808333333
"9512","ASV_4319_Unidentified Gammaproteobacteria","Low",0.00320295833333333,0.00189253443973073
"9513","ASV_4319_Unidentified Gammaproteobacteria","Medium",0.00223229590909091,0.00108634014560563
"9514","ASV_431_Sulfurimonas","Ambient",0,0
"9515","ASV_431_Sulfurimonas","Low",0.0440635038333333,0.0127368089393159
"9516","ASV_431_Sulfurimonas","Medium",0,0
"9517","ASV_4320_Unidentified Caldilineales","Ambient",0.00545186808333333,0.00236284231654852
"9518","ASV_4320_Unidentified Caldilineales","Low",0,0
"9519","ASV_4320_Unidentified Caldilineales","Medium",0.000623580909090909,0.000623580909090909
"9520","ASV_4321_REDI01","Ambient",0.00083434975,0.00083434975
"9521","ASV_4321_REDI01","Low",0.00286804141666667,0.00286804141666667
"9522","ASV_4321_REDI01","Medium",0.001801456,0.001801456
"9523","ASV_4322_Desulforhopalus","Ambient",0.00197737916666667,0.00144757780734698
"9524","ASV_4322_Desulforhopalus","Low",0.0013647105,0.0009794230363528
"9525","ASV_4322_Desulforhopalus","Medium",0.000623580909090909,0.000623580909090909
"9526","ASV_4323_Caldithrix","Ambient",0.00246306391666667,0.00246306391666667
"9527","ASV_4323_Caldithrix","Low",0,0
"9528","ASV_4323_Caldithrix","Medium",0.00393685845454545,0.00393685845454545
"9529","ASV_4324_CAIPUE01","Ambient",0,0
"9530","ASV_4324_CAIPUE01","Low",0.00290481066666667,0.00208143521483317
"9531","ASV_4324_CAIPUE01","Medium",0.00240570463636364,0.00240570463636364
"9532","ASV_4325_Unidentified Bacteria","Ambient",0,0
"9533","ASV_4325_Unidentified Bacteria","Low",0,0
"9534","ASV_4325_Unidentified Bacteria","Medium",0.00997210536363636,0.00829211509640636
"9535","ASV_4326_UBA4421","Ambient",0.00227681916666667,0.00227681916666667
"9536","ASV_4326_UBA4421","Low",0,0
"9537","ASV_4326_UBA4421","Medium",0.00579063827272727,0.0038905823396069
"9538","ASV_4327_SZUA-217","Ambient",0,0
"9539","ASV_4327_SZUA-217","Low",0.000780667583333333,0.000780667583333333
"9540","ASV_4327_SZUA-217","Medium",0.004701284,0.004701284
"9541","ASV_4328_Unidentified Polyangiaceae","Ambient",0,0
